name,amount
RAJCA,1207
SULIKOWSKA,1207
GARUS,1206
KOSSOWSKA,1206
SIERAKOWSKA,1206
SULEWSKA,1206
BERLIŃSKA,1205
KWIEK,1205
PAŹDZIOR,1204
SZCZEPANOWSKA,1204
FUCHS,1203
GOS,1202
STRUGAŁA,1202
GRZESZCZYK,1201
ŚLUSARZ,1201
TURKIEWICZ,1201
KONKEL,1200
GAWOR,1199
KORUS,1199
RYCZEK,1199
PYZIK,1198
ZUBRZYCKA,1198
DZIEKAN,1197
KURAS,1197
RASZEWSKA,1197
PĘKAŁA,1196
SOBOTKA,1196
WIĘCH,1196
ŁUCKA,1193
CHRAPEK,1192
DYL,1190
MACIOŁEK,1190
GORCZYŃSKA,1189
BUCKA,1188
PAWELSKA,1188
STAŃKO,1188
DANOWSKA,1187
FOKS,1187
MATECKA,1187
SOBIK,1187
BALCEREK,1185
JAROŃ,1185
KOSZYK,1185
LEBIODA,1185
ZIĘTARA,1185
ANDRZEJCZYK,1184
BRAUN,1184
JAWOR,1183
STASIŃSKA,1183
DERA,1182
RUSZCZYK,1182
SKRODZKA,1182
DOBKOWSKA,1181
GRZYWNA,1181
KLECHA,1180
LUBECKA,1180
KONDRACIUK,1179
RZĄSA,1179
SZALA,1179
ŚWIĘCH,1179
TOMASIAK,1179
PIĘKOŚ,1178
POMYKAŁA,1178
ANTOSZ,1177
ŁUSZCZYŃSKA,1177
PIECZYŃSKA,1177
KOPERA,1176
SNOPEK,1176
JANIA,1175
GACKOWSKA,1174
BOJKO,1173
JAGODA,1173
KIJOWSKA,1173
MAGDA,1173
OKRÓJ,1173
WIETESKA,1173
MAZURCZAK,1172
KOŃCZAK,1171
PIECHACZEK,1171
SIDOROWICZ,1171
BUDZIK,1170
BINIEK,1169
STANIAK,1169
GONERA,1168
KŁOSEK,1168
KOWOL,1168
MACIEJAK,1168
POPOWSKA,1168
ŚWIERK,1168
DZIADEK,1167
JUCHA,1167
KELLER,1167
KUŹNICKA,1167
WILKOSZ,1167
GLISZCZYŃSKA,1166
KUKULSKA,1166
KUŚMIEREK,1166
KAROLCZAK,1165
BASIAK,1164
IGNATOWICZ,1164
KOSMOWSKA,1164
LEŚNIK,1164
BIEDA,1163
DANKOWSKA,1163
KŁUSEK,1163
KOBYLARZ,1163
OLĘDZKA,1163
WOJEWÓDZKA,1163
BOBOWSKA,1160
PIECHOWICZ,1160
RUSZKIEWICZ,1160
HYLA,1159
KWOLEK,1159
PALIŃSKA,1159
SKOREK,1159
STOLARZ,1159
MRZYGŁÓD,1158
GOMÓŁKA,1157
MIERZWIŃSKA,1157
GRZESZCZUK,1156
MARUSZAK,1156
OPALA,1156
STAWIŃSKA,1156
ORZOŁ,1155
PIKUL,1155
SALWA,1155
MATRAS,1154
MICHOŃ,1154
WALISZEWSKA,1154
BURCZYK,1153
KRĘŻEL,1153
KWAŚNY,1152
MIRECKA,1151
BARCZYŃSKA,1150
SAMEK,1150
BIEŃKO,1149
DUCH,1149
PIONTEK,1149
KOŚCIELNA,1148
ŁĘGOWSKA,1148
SIEWIERSKA,1148
TCHÓRZEWSKA,1148
KACZANOWSKA,1147
REGUŁA,1147
SIECZKOWSKA,1147
BOROWCZYK,1146
DANIELAK,1146
KOTARBA,1146
MALESA,1146
ROMANEK,1146
BUDEK,1145
KIEŁTYKA,1144
NICPOŃ,1144
RATYŃSKA,1144
JAŁOCHA,1143
LANDOWSKA,1143
BŁACHUT,1142
DŁUGOŁĘCKA,1142
ZYSKOWSKA,1142
DWORAKOWSKA,1140
GILEWSKA,1139
KLIM,1139
PAPIERNIK,1139
DĘBIEC,1138
PODLEWSKA,1138
TOMASZEWICZ,1138
SYREK,1137
TURZYŃSKA,1137
DROZDEK,1135
GRYZ,1135
OGORZAŁEK,1135
PASIK,1135
MRUGAŁA,1134
NIEWIAROWSKA,1134
TATARA,1133
TOMCZUK,1133
GROCHAL,1132
MAGDZIAK,1132
STROJNA,1132
PETRYKOWSKA,1130
WIECZORKOWSKA,1130
BŁASZAK,1129
DOŁĘGA,1129
KRYSTEK,1129
MIZERSKA,1129
ROGÓŻ,1129
MIGACZ,1128
PAŃCZYK,1128
SULIGA,1128
MĘDREK,1127
POBŁOCKA,1127
BARANIAK,1126
KOTLARZ,1126
DEMSKA,1125
KOLENDA,1125
FISCHER,1124
KONDRATOWICZ,1124
KUCA,1124
MIKOŁAJCZUK,1124
IZYDORCZYK,1122
KRYSA,1122
PIETRASZEWSKA,1122
STYCZYŃSKA,1122
HUK,1121
KIEŁB,1121
MENDEL,1121
ROZBICKA,1121
SERWATKA,1121
CEDRO,1119
FARON,1119
GABOR,1119
MARUT,1119
WODZIŃSKA,1119
WOŹNIAKOWSKA,1119
CWYNAR,1118
KACHEL,1118
KNAPCZYK,1117
PYTKA,1116
KOŻUCHOWSKA,1115
SKORUPKA,1115
GOSZCZYŃSKA,1114
ROSIK,1114
KOCZOROWSKA,1113
OWCZARCZYK,1113
POLIŃSKA,1113
PROKOPIUK,1113
SZUSTER,1113
ŚWIĘTOCHOWSKA,1113
STASIUK,1112
STRĄK,1112
KAPELA,1111
MACIEJOWSKA,1111
PIECHNIK,1111
SZUSTAK,1111
CHOŁUJ,1110
JUNG,1110
KURAŚ,1110
PATEREK,1110
DOLNA,1109
SŁOTWIŃSKA,1109
PIETRYKA,1108
BARWIŃSKA,1107
MOLSKA,1107
PIEC,1107
PIETROWSKA,1107
RICHERT,1107
WAWRO,1107
BUKAŁA,1106
MAKSYMOWICZ,1106
MIRGA,1106
PĄCZEK,1106
PISULA,1106
SZYPUŁA,1106
WADOWSKA,1106
GAŁCZYŃSKA,1105
OTTO,1105
CEGIEŁKA,1101
KOCHANEK,1101
KRZYSZTOŃ,1101
KULIŚ,1101
TWARÓG,1101
KUBIS,1100
KUCZEK,1100
NAWRAT,1100
KONOPACKA,1099
OBRZUT,1099
SZCZEPANKIEWICZ,1099
WITOWSKA,1099
BARANEK,1098
OŁDAK,1098
JANCZYK,1097
PAUL,1097
STASZKIEWICZ,1097
ŚNIEŻEK,1097
KRUPKA,1096
PIJANOWSKA,1096
KLIMA,1095
OLSZAŃSKA,1095
ŻELAZOWSKA,1095
GŁAZ,1094
KRAMARCZYK,1094
KURKIEWICZ,1094
ŁĄTKA,1094
RAŚ,1094
ROSIEK,1094
STROJEK,1093
SZCZYPIŃSKA,1093
GACH,1092
PAPIEŻ,1092
KUKUŁKA,1091
MIEDZIŃSKA,1091
TARGOŃSKA,1091
CZARNY,1089
GOC,1089
PODBIELSKA,1089
WAŚNIEWSKA,1089
BIEDROŃ,1087
RYCHLICKA,1087
SKOLIMOWSKA,1087
STAŃCZUK,1086
GANCARCZYK,1084
GRODECKA,1084
MURAS,1083
PALCZEWSKA,1083
PARYS,1083
SZATAN,1083
JACEK,1082
REJMAN,1082
SZABAT,1082
TATAR,1081
ŻUR,1081
PRZEPIÓRA,1080
BANASIEWICZ,1079
BULIŃSKA,1079
LITWIŃSKA,1079
OLIWA,1079
BLACHA,1078
KONOPKO,1078
ŚLUSARSKA,1078
GŁÓWKA,1077
ŁAPA,1077
STĘPKOWSKA,1077
WIERZBIŃSKA,1077
ŻELAZKO,1077
ŚMIECH,1076
BALCERAK,1075
DRĘŻEK,1075
GOZDEK,1075
KULAWIK,1075
MISZEWSKA,1075
WIECZORKIEWICZ,1075
FURMAŃSKA,1074
WRZESIEŃ,1074
MARTYNIAK,1073
ZIMNICKA,1073
GUBAŁA,1072
ŚWIĄDER,1072
BRONISZEWSKA,1071
JAŚKOWIAK,1071
KRAS,1071
SIUTA,1071
KORONA,1070
BAUER,1069
CENDROWSKA,1069
MATEJKO,1068
TYC,1068
KUBICZ,1067
STELMASZCZYK,1067
SZCZERBIŃSKA,1067
ŁABUZ,1066
MAJERSKA,1066
REMISZEWSKA,1066
BIS,1065
FORMELLA,1065
GŁOWIŃSKA,1065
STEĆ,1064
SZYMANKIEWICZ,1064
UMIŃSKA,1064
GABRYSIAK,1063
KATA,1063
KULCZYK,1063
MICHNO,1063
HERNIK,1062
LECHOWSKA,1062
PYREK,1062
KOZIARSKA,1061
NITKA,1061
STANOWSKA,1061
ANTOS,1060
MARECKA,1060
ZABROCKA,1060
ZIMOCH,1060
IWANIEC,1059
KOPIŃSKA,1059
KOWOLIK,1059
MAŁYSZ,1059
RYCHLEWSKA,1059
SZMYD,1059
URBANOWSKA,1059
KLUBA,1058
KOSIK,1058
ŁAZARSKA,1058
CIACH,1057
KIEŁCZEWSKA,1056
KONDRAT,1056
KULETA,1056
POPOWICZ,1056
ANTONIEWICZ,1055
DYBAŁA,1055
GACKA,1055
MARUSZEWSKA,1055
SŁONINA,1054
WODZYŃSKA,1054
BANIA,1053
BUDZISZ,1053
RESZCZYŃSKA,1053
GÓRNY,1052
SYSKA,1052
CIERNIAK,1051
PRZYBYŁOWICZ,1051
CZACHOR,1050
FRĄSZCZAK,1050
TURCZYN,1050
WOJTYŁA,1050
BYCZEK,1049
CHAŁUPKA,1049
LICHOTA,1049
NIEWCZAS,1049
JĘDRASIK,1048
PAWLUCZUK,1048
PĘCAK,1047
WYSZOMIRSKA,1047
BRODZIK,1046
NIEDZIÓŁKA,1046
PUK,1046
WIATER,1046
KŁODA,1045
STASZCZYK,1044
WALICZEK,1044
KRZYŻAŃSKA,1043
KSIĄŻKIEWICZ,1043
ŁUSZCZ,1043
RYGIEL,1043
DRAPAŁA,1042
SURÓWKA,1042
TOMKIEWICZ,1042
WOJAS,1042
WOLNIEWICZ,1042
JĘDRYCH,1041
KURCZEWSKA,1041
MOSKAŁA,1041
DURA,1040
KRUCZKOWSKA,1040
ŁYKO,1040
ADACH,1039
GUMIŃSKA,1039
MALANOWSKA,1039
OLSZOWSKA,1039
SZCZYPKA,1039
WISZOWATA,1038
LISICKA,1037
PSZCZOŁA,1037
CEBULSKA,1036
CZARNA,1036
GRENDA,1036
MAŃCZAK,1036
BAJDA,1035
LUTY,1035
RADTKE,1035
STOKOWSKA,1035
BAKUŁA,1034
SKONECZNA,1034
BLICHARSKA,1033
DUNAJ,1033
HINZ,1033
KALKOWSKA,1033
PIETRASZKO,1033
BIELEC,1032
CIELECKA,1032
FURMANIAK,1032
BELKA,1031
CHOMA,1031
PIĘTAK,1031
TOMANEK,1031
KAROŃ,1030
PRZEPIÓRKA,1030
CWALINA,1029
LIGOCKA,1029
NAJDA,1029
CELMER,1028
KUŹNIAK,1028
GRAJEK,1027
SŁABY,1027
WĄTOR,1027
BRANDT,1026
GUGAŁA,1026
MACIASZCZYK,1026
PARUZEL,1026
RYKOWSKA,1026
ZARYCHTA,1026
GAC,1025
NITA,1025
WADAS,1025
IWANEK,1024
KRASUCKA,1024
SIEMIĄTKOWSKA,1024
CHODKOWSKA,1023
GRACA,1023
RADOSZ,1023
SZKLARSKA,1023
WICHROWSKA,1023
WITT,1023
BIAŁOŃ,1022
CHMIELIŃSKA,1022
GÓROWSKA,1022
HALICKA,1022
NASIŁOWSKA,1022
SIENICKA,1022
WÓJCIKOWSKA,1022
DULĘBA,1021
GALICKA,1021
BAL,1020
BODZIONY,1020
GWIŻDŻ,1020
JANDA,1020
MIECZNIKOWSKA,1020
MIROSŁAW,1020
DYLĄG,1019
GŁAŻEWSKA,1019
MISIURA,1019
TWAROWSKA,1019
BUŁA,1018
OŻGA,1018
ŚWIĘCKA,1018
DEMBSKA,1017
KOSMALSKA,1017
CHOMICZ,1016
WICIŃSKA,1016
BIESIADA,1015
JASTRZĄB,1015
JUCHNIEWICZ,1015
TOBOŁA,1015
TUCHOLSKA,1015
BIAŁOBRZESKA,1014
KUBICZEK,1014
SKŁODOWSKA,1014
SZANIAWSKA,1014
CZERWIEC,1013
JAKÓBCZYK,1013
MAROSZEK,1013
PEREK,1013
SKUBISZ,1013
KUBERSKA,1012
MIKOŁAJEK,1012
ŻYLIŃSKA,1012
GIERA,1011
MŁYNEK,1010
NIEMYJSKA,1010
WOJCIESZEK,1010
BARCIKOWSKA,1009
KOCIŃSKA,1009
KRAŚNIEWSKA,1009
MROCZKA,1009
BYRSKA,1008
HOFFMAN,1008
LENARCZYK,1008
LUDWIKOWSKA,1008
MARYNIAK,1008
WĘGLIŃSKA,1008
MISZCZYK,1007
ZAWORSKA,1007
BORUCH,1006
DUCHNOWSKA,1006
KOŚCIUK,1006
RAJKOWSKA,1006
WNOROWSKA,1006
KRZYŻOWSKA,1005
NIEDZIAŁEK,1005
WOLNIAK,1005
ŁYSAKOWSKA,1004
DANIELEWSKA,1003
GOLAŃSKA,1003
POŁOMSKA,1003
ZACZEK,1003
KOZIARA,1002
PABICH,1001
RYTEL,1001
FUDALI,1000
KLUZ,1000
KABAŁA,999
KOSTYRA,999
PIECZKA,999
WOSZCZYK,999
BOSAK,998
DUTKOWSKA,998
GRZECHNIK,998
KARPIUK,998
PACHOLCZYK,998
PYRA,998
SUCHANEK,998
WĘSIERSKA,998
KOŚCIŃSKA,997
BEREZOWSKA,996
KURYŁO,996
LELEK,996
MACIOSZEK,996
NAGÓRSKA,996
SZOPIŃSKA,996
ZDEB,996
MROWIŃSKA,995
OCIEPA,995
CICHOŃSKA,994
KIELAK,994
MALEK,994
PRUSINOWSKA,994
INGLOT,993
MACHAŁA,993
JUDA,992
KOSZAŁKA,992
MAJKUT,992
KORZEŃ,991
NURZYŃSKA,991
PAŚ,991
WODECKA,990
BRONOWICKA,989
CHEŁSTOWSKA,989
CIOK,989
POKRYWKA,989
RUS,988
PAPIS,987
PIERÓG,987
SZKUTNIK,987
SZURA,987
MENCEL,986
BOCHNIAK,985
HOŁDA,985
SIUDAK,985
SUMIŃSKA,985
BEREZA,984
DWORNIK,984
MENTEL,984
MORDARSKA,984
SKIBICKA,984
BODZIOCH,983
HOMA,982
WAŻNA,982
WESOŁEK,982
WOJDYŁO,982
BOBEK,981
GWIAZDOWSKA,981
HARASIM,981
ORACZ,981
STALMACH,981
LENARD,980
MOCARSKA,980
PRUSIK,980
SOLARSKA,980
ŚWIETLIK,980
KĘPCZYŃSKA,979
ŻOŁĄDEK,979
KASZTELAN,978
KORNAŚ,978
RASIŃSKA,978
LEMAŃCZYK,977
STENKA,977
WINIECKA,977
BABULA,976
BASTA,976
BOBIŃSKA,976
WIERCIOCH,976
ZIĘCINA,976
KOLCZYŃSKA,975
PERZANOWSKA,975
KOZUBEK,974
WARSZAWSKA,974
ŻARSKA,974
GIBAŁA,973
KOSZELA,973
WYRWA,973
KOŚCIELSKA,972
WAWRZYŃCZAK,972
GOLBA,971
KRYCH,971
FIAŁKOWSKA,970
JUSKOWIAK,970
LEDWOŃ,970
ŁABUDA,970
ZIENTEK,970
KOMINEK,969
ORDON,969
PRZĄDKA,969
PIECYK,968
SZYDEŁKO,968
BROL,967
KONECKA,967
PERLIŃSKA,967
PŁOSZAJ,967
SIERPIŃSKA,967
KARLIŃSKA,966
SZUKALSKA,966
MAŁYSA,965
DYBA,964
GĄSOWSKA,964
KOŚCIÓŁEK,964
KUDZIA,964
KURASZ,964
ŁOPATKA,964
ZIOŁO,964
BULANDA,963
ŁĘCZYCKA,963
BURDZY,962
MATYJASZCZYK,962
NOCUŃ,962
BARGIEŁ,961
BLOK,961
MAJOR,961
PĘDZIWIATR,961
ŻARNOWSKA,961
MÓL,960
SACHA,960
JAŚKOWSKA,959
KOKOCIŃSKA,959
KOZIELSKA,959
LATOCHA,959
MECH,959
STOCKA,959
SULKOWSKA,959
KOPACZEWSKA,958
OGRODOWCZYK,958
SKRZYPCZYŃSKA,958
JESIONOWSKA,957
KOBIERSKA,957
MICHALUK,957
BRZEZINA,956
PRUSKA,956
PRZEWOŹNA,956
ROBAKOWSKA,956
SOBIESZEK,956
STYPUŁKOWSKA,956
SZEREMETA,956
SZOŁTYSEK,956
WOSIK,956
GAWRYCH,955
BIJAK,954
RUDA,954
SZPUNAR,954
CZUPRYŃSKA,953
GŁODOWSKA,953
GRONEK,953
KLAWIKOWSKA,953
POCIECHA,953
SKRZYPKOWSKA,953
SMOŁA,953
ZACHARA,953
KRZEŚNIAK,951
KUDYBA,951
TROJAK,951
WIDOMSKA,951
GAWRYSIAK,950
KRYŚ,950
ŁĄCZYŃSKA,950
MIELNICZEK,950
STACHOŃ,950
ZARZECZNA,950
CIEŚLEWICZ,949
KRZEWIŃSKA,949
PINDEL,949
POPRAWA,949
ŚMIECHOWSKA,949
WALUŚ,949
OPARA,948
PAMUŁA,948
WINIARZ,948
ZEMBRZUSKA,948
JAŹWIŃSKA,947
KARKOSZKA,947
WĘGRZYNOWSKA,947
GOMUŁKA,946
KAMOLA,946
KOROL,946
MICHALEWICZ,946
OTRĘBA,946
ROSTEK,946
STOPYRA,946
BARABASZ,945
JATCZAK,945
SIEMASZKO,945
SUCHAN,945
SZYMIK,945
DUBICKA,944
DUMA,944
IDCZAK,944
ANTOLAK,943
ANTONIK,943
FIUK,943
JOŃCA,943
KOCISZEWSKA,943
ADAMIK,942
GROSS,942
KANIECKA,942
MŁODAWSKA,942
PLUSKOTA,942
RZECZKOWSKA,942
SZYCHOWSKA,942
POL,941
GRZYWACZEWSKA,939
JONIEC,939
ŁYSZCZARZ,939
MILANOWSKA,939
GRZELKA,938
JANOSZ,938
KOBYŁECKA,938
KOTULSKA,938
KRZESIŃSKA,938
MIELNICKA,938
GADZIŃSKA,937
WACŁAWEK,937
FILIPCZYK,936
MOCEK,936
PILARZ,936
ZOŃ,936
HIRSZ,935
JAROSŁAWSKA,935
JÓZEFCZYK,935
PLACEK,935
SZWEDO,935
CHŁOPEK,934
GRZYMAŁA,934
WAŁACH,934
BUCIOR,933
SOLAK,933
ŻOŁNOWSKA,933
GAŁA,932
GIZIŃSKA,931
KOSIOROWSKA,931
KRUCZYŃSKA,931
LUBCZYŃSKA,930
MIESZKOWSKA,930
SIEJKA,930
WYBRANIEC,930
ZDZIARSKA,930
ZUBEK,930
BRANDYS,929
GROSZEK,928
KRZYMIŃSKA,928
CHROBOT,926
FELCZAK,926
KOZIOŁEK,926
SZARY,926
BOBAK,925
GORAJ,925
KUTYŁA,925
SZKLARZ,925
TARASIEWICZ,925
MARCINOWSKA,924
RUSNAK,924
SORDYL,924
ZAJDA,924
CISŁO,923
DALECKA,923
DETTLAFF,923
KSIĘŻOPOLSKA,923
SKAŁECKA,923
GDULA,922
GORZELAK,922
PESTKA,922
PŁAWECKA,922
STOJEK,922
STRÓŻYŃSKA,922
SYTA,922
BABIK,921
CHWASTEK,921
ŁATKA,921
PĘKALSKA,921
SZCZUR,921
WŁODEK,921
JANOCHA,920
KOCZWARA,920
KOŁECKA,920
LEGIERSKA,920
NIECKARZ,920
SULOWSKA,920
WOJNO,920
FABIAN,919
KOMENDA,919
KUCHAREK,918
LEŚNIOWSKA,918
MOSAKOWSKA,918
PIOSIK,918
WOLNIK,918
BORYCKA,917
FILIPIUK,917
KRAJNIK,917
LUBAS,917
TURKOWSKA,917
WIĘCŁAWSKA,917
JURASZ,916
SADURSKA,916
TELEGA,916
BALA,915
CHRABĄSZCZ,915
KOŁODYŃSKA,915
RESPONDEK,915
SIEROŃ,915
TKACZUK,915
MANIKOWSKA,914
RYMARCZYK,914
DEMBEK,913
JACZEWSKA,913
KARASEK,913
OLESZEK,913
PODSIADŁA,913
URBAŚ,913
ZABAWA,913
CHMIELARZ,912
DRYJA,912
LEŚ,912
RASZKA,912
KARPIEL,911
LISEWSKA,911
OCIEPKA,911
PIENIAK,911
POTOCZNA,911
ZEMŁA,911
CHOJNICKA,910
KARDAŚ,910
KARKOWSKA,910
ŁAZARZ,910
WALCZYŃSKA,910
CYMERMAN,909
DWOJAK,909
JESIONEK,909
RYDEL,909
SMOCZYŃSKA,909
WIECHA,909
WZOREK,909
KASZYŃSKA,908
MIŚKOWIEC,908
ŚLĄZAK,908
TYRAŁA,908
WARZOCHA,908
DYMOWSKA,907
KLASA,907
KLUSEK,907
LASOŃ,907
MICHAŁOWICZ,907
ZIMNY,907
PECYNA,906
STADNICKA,906
TOPÓR,906
WŁODKOWSKA,905
ZUBER,905
BINEK,904
KROCZEK,904
MAJCHRZYK,904
OLBRYŚ,904
SANKOWSKA,904
SKROK,904
ŁYSOŃ,903
MARSZAŁKOWSKA,903
NAPIERALSKA,903
PASTWA,903
BUDKA,902
CHWAŁEK,902
GRZELCZAK,902
SCHAB,902
KĘSIK,901
KUŚMIERSKA,901
MATERA,901
DUDKOWSKA,900
GRYC,900
KĘPSKA,900
KOTUŁA,900
SOBEK,900
SPYRKA,900
JASZCZYK,899
MATLAK,899
STACHNIK,899
ŚRODA,899
BUĆKO,898
CUBER,898
KOVALCHUK,898
TRZEBIATOWSKA,898
WIRKUS,898
SWAT,897
WARDAK,897
WYRWAS,897
KAISER,896
ŁAWRYNOWICZ,896
SZCZEPAŃCZYK,896
PĘCZEK,895
BORATYŃSKA,894
CESARZ,894
GRABARZ,894
ŁABĘDŹ,894
PAC,894
RABIEGA,894
GAWLAK,893
GUNIA,893
KOŹBIAŁ,893
MALAK,893
SOŚNICKA,893
SZCZUKA,893
WOJDAT,893
BUDZIAK,892
KULAWIAK,892
SUCHY,892
JĘDRAS,891
JĘDRZEJOWSKA,891
PACZYŃSKA,891
SOBÓTKA,891
SZUKAŁA,891
KIDA,890
RAMS,890
WYSOCZAŃSKA,890
ABRAM,889
HRYNIEWICZ,889
KURA,889
ULMAN,889
BIESZCZAD,888
BURAKOWSKA,888
GLINKOWSKA,888
KOCZUR,888
RATAJSKA,888
BERA,887
FRĄK,887
OWCZARSKA,887
ROSSA,887
RUCKA,887
SMÓŁKA,887
TRĘBACZ,887
BRATEK,886
ŚLIWOWSKA,886
MAJEK,885
SZEFLER,885
SZTANDERA,885
ŚWIĘS,885
JANICZEK,884
KITOWSKA,884
MERTA,884
DANEK,883
DANISZEWSKA,883
GRZEGORZEK,883
MARCINIEC,883
WAŚKIEWICZ,883
WIKTORSKA,883
ALBRECHT,882
JARCZEWSKA,882
ŁANGOWSKA,882
MARCISZEWSKA,882
MATEJEK,882
NIEĆ,882
BOCZAR,881
GOLEŃ,881
SOBÓL,881
HARASIMOWICZ,880
SICIŃSKA,880
TROJNAR,880
ZDYB,880
FRANK,879
GŁOWA,879
MĄKOSA,879
ORCZYK,879
KARSKA,878
KASPEROWICZ,878
SKUPIŃSKA,877
ŚWIERC,877
GRYCZKA,876
ŁAGODA,876
STAWIARZ,876
KĄCKA,875
KORYTKOWSKA,875
ŁAZARCZYK,875
STANIEC,875
ŚLUSAREK,875
ZMYSŁOWSKA,875
GAWLAS,874
IWIŃSKA,874
ROGIŃSKA,874
ZWOLAK,874
GRZYWIŃSKA,873
JURECZKO,873
STASIEWICZ,873
JACHIMOWICZ,872
OLECHOWSKA,872
RYBSKA,872
KORDOWSKA,871
MATUSIEWICZ,871
ZDUN,871
SIMIŃSKA,870
STANIEWSKA,870
ZAMORSKA,870
DZIEKOŃSKA,869
ŁAKOMSKA,869
PIETROŃ,869
STUDNICKA,869
BUŁKA,868
WALIGÓRSKA,868
ŻUBER,868
KIEŁPIŃSKA,867
GULCZYŃSKA,866
GONCIARZ,865
SZELĄGOWSKA,865
JÓZWIK,864
LUDWIG,864
ORZECH,864
POLITOWSKA,864
TYL,864
WOJDAK,864
WRZEŚNIEWSKA,864
CYGANEK,863
HANKUS,863
KURPIEL,863
LASZCZAK,863
SICZEK,863
SZCZYPIOR,863
FRANKE,862
KRAMEK,862
MAŃKO,862
MIKSA,862
MUSIAŁEK,862
SITKIEWICZ,862
TRYBUS,862
KOTKOWSKA,861
SZUMILAS,861
TUTAK,861
WOLSZCZAK,861
GRABKA,860
KIJEK,860
OKONIEWSKA,860
FATYGA,859
HEBEL,859
SNARSKA,859
WACŁAWIK,859
KOTYNIA,858
RACHWALSKA,858
ANTOSZEWSKA,857
DEKA,857
MAŁYSKA,857
RECZEK,857
SÓWKA,857
CHUDZIAK,856
KAPROŃ,856
PARUCH,856
PASTUSIAK,856
SKRZYPIŃSKA,856
WOŁOSZ,856
JACEWICZ,855
KRZYŻEWSKA,855
STERNIK,855
SZCZAWIŃSKA,855
WYCISK,855
ZIARKO,855
CHOROMAŃSKA,854
DRAGON,854
GOSK,854
KAMPA,854
SZAL,854
WOJTYRA,854
KOŹMIŃSKA,853
SZUL,853
BACA,852
HANDZLIK,852
WITECKA,852
BIENIASZ,851
KUDELSKA,851
MARYNOWSKA,851
NOWOCIEŃ,851
RĘKAS,851
TOMECKA,851
ARENDT,850
GORGOŃ,850
SIWY,850
SPAŁEK,850
ŚCIBOR,850
TOPOLEWSKA,850
BOJDA,849
JARZĘBOWSKA,849
KLUK,849
LATAŁA,849
POLUS,849
RUDEK,849
WARDĘGA,849
BARTECKA,848
IMIOŁEK,848
JACHOWICZ,848
MOŚ,848
POCIASK,848
PODRAZA,848
SZLENDAK,848
JERZAK,847
ŁUKA,847
SZCZECH,847
SZYPULSKA,847
MOSTOWSKA,846
PAŚKO,846
STEPANIUK,846
SZCZUROWSKA,846
SZTUKA,846
ZIMA,846
BIALIK,845
GOŹDZIEWSKA,845
JANEK,845
KABACIŃSKA,845
MENDYK,845
FUS,844
KŁECZEK,844
ŁOZOWSKA,844
OLESIAK,844
ŁAWICKA,843
RZOŃCA,843
TURCZYŃSKA,843
DEMCZUK,842
KARASZEWSKA,842
TOPOREK,842
DROGOSZ,841
DUBIŃSKA,841
GRACZ,841
GUŁA,841
GUMIENNA,841
KORBA,841
MĄDRY,841
SMOTER,841
PROROK,840
BURSKA,839
DOBRZYCKA,839
BERENT,838
FABISZEWSKA,838
FLORKOWSKA,838
NAZARUK,838
POPIELARZ,838
WOJTANOWSKA,838
JAKUBAS,837
KOPACKA,837
LENCZEWSKA,837
WIKTOROWSKA,837
CZERNICKA,836
GRZONKA,836
MICEK,836
BANASZEWSKA,835
BŁAŻEWICZ,835
KAMIEŃSKA,835
KOBYLAŃSKA,835
KRZYSIAK,835
MANIAK,835
SAWIŃSKA,835
ŚWIDZIŃSKA,835
BECKER,834
BONDARENKO,834
GAŁAN,834
KANIOWSKA,834
BARCIK,833
BARGIEL,833
BUDZISZEWSKA,833
GMYREK,833
GOŁAŚ,833
ILCZUK,833
KURZAWSKA,833
CAPUTA,832
JĘDRYKA,832
WRONOWSKA,832
BĘTKOWSKA,831
HOŁUB,831
SOBCZUK,831
TORBA,831
DATA,830
SPRINGER,830
WAL,830
BENTKOWSKA,829
CHORZĘPA,829
IGNACIUK,829
TUR,829
GROMADA,828
POTEMPA,828
STRYJEWSKA,828
MAKÓWKA,827
PRUSIŃSKA,827
BORYCZKA,826
CHILIŃSKA,826
CHROMIŃSKA,825
SIERANT,825
KIEŁKOWSKA,824
MIKUCKA,824
ORSZULAK,824
PIETRUCZUK,824
ROWICKA,824
WYSZKOWSKA,824
FRĄCZYK,823
JURCZYŃSKA,823
KOCIUBA,823
BANDURA,822
KLIMIUK,822
STRZESZEWSKA,822
KLUZA,821
RUTECKA,821
CZEPIEL,820
JACHIMOWSKA,820
ŁAKOMY,820
PANAS,820
PRUSACZYK,820
RAJ,820
WOJNICKA,820
MUSIAŁOWSKA,819
SMOŁKA,819
TOMIAK,819
UKLEJA,819
BEM,818
PASIERB,818
TALIK,818
KAPCZYŃSKA,817
PŁUSA,817
JASIEWICZ,816
MARKS,816
WAŚ,816
WIJAS,816
WOŁYNIEC,816
BRYJA,815
FRONCZAK,815
GRABEK,815
JEZNACH,815
KOŁODZIEJEK,815
MUSIK,815
NIEDZIAŁKOWSKA,815
CHLIPAŁA,814
EJSMONT,814
GRZEGRZÓŁKA,814
ŁAZOWSKA,814
STĘPNIK,814
MALEWSKA,813
SIEMIENIUK,813
CHABROS,812
CIUPAK,812
GAWRYLUK,812
KACHNIARZ,812
KUSY,812
POPIELA,812
TRUSZCZYŃSKA,812
BAGROWSKA,811
MADEJCZYK,811
